bus_id,route,bus_type,depot,date,capacity,passengers,occupancy_rate,distance_km,fare_per_passenger,revenue,fuel_consumed_liters,month,day_of_week,trip_time,hour,peak_hour,weekend,holiday,event_flag,weather_condition,bus_stop,next_bus_arrival_min,bus_frequency_min,current_onboard,waiting_crowd,boarding_count,alighting_count,vision_waiting_count,vision_boarding_count,passengers_after_stop,occupancy_after_stop,future_passengers,future_occupancy_rate,crowd_level,future_crowd_level,waiting_pressure_pct,available_seats_before_boarding
AP0097,Hyderabad-Vijayawada,Volvo AC,Kurnool,2024-10-15,53,41,78.72,287.42,836.37,34291.3,54.15,October,Tuesday,13:55,13,0,0,0,0,Rainy,Central Bus Station,30,20,41,18,11,5,18,11,47,88.68,49,92.45,HIGH,HIGH,33.96,12
AP0098,Ongole-Hyderabad,Volvo AC,Kurnool,2024-06-07,53,53,100.0,453.75,789.65,41851.35,110.89,June,Friday,08:50,8,1,0,0,0,Rainy,College Road Stop,7,20,53,5,5,8,5,5,50,94.34,47,88.68,HIGH,HIGH,9.43,0
AP0099,Eluru-Hyderabad,Volvo AC,Guntur,2024-11-19,49,29,60.32,248.14,746.03,21634.73,36.06,November,Tuesday,09:45,9,1,0,0,0,Hot,Market Stop,20,5,29,24,9,1,24,9,37,75.51,37,75.51,MODERATE,MODERATE,48.98,20
AP0100,Chittoor-Bangalore,Sleeper,Vijayawada,2024-01-11,40,22,57.3,272.62,704.91,15507.97,77.8,January,Thursday,22:10,22,0,0,0,0,Clear,Main Road Stop,30,15,22,1,1,5,1,1,18,45.0,14,35.0,LOW,LOW,2.5,18
AP0101,Ongole-Hyderabad,Express,Kurnool,2024-04-20,59,31,53.22,368.05,359.31,11138.47,55.64,April,Saturday,21:50,21,0,1,0,0,Clear,Main Road Stop,25,30,31,9,9,6,9,9,34,57.63,36,61.02,LOW,MODERATE,15.25,28
AP0102,Nellore-Chennai,Volvo AC,Visakhapatnam,2024-04-15,49,36,74.52,371.69,821.88,29587.64,76.58,April,Monday,17:40,17,1,0,0,0,Clear,Central Bus Station,9,10,36,12,7,6,12,7,37,75.51,40,81.63,MODERATE,HIGH,24.49,13
AP0103,Hyderabad-Vijayawada,Volvo AC,Nellore,2024-06-30,49,49,100.0,265.59,531.71,26053.84,64.72,June,Sunday,12:10,12,0,1,0,0,Clear,Market Stop,28,30,49,11,5,5,11,5,49,100.0,42,85.71,HIGH,HIGH,22.45,0
AP0104,Kurnool-Hyderabad,Ordinary,Hyderabad,2024-05-16,63,57,91.41,291.19,254.46,14504.11,66.28,May,Thursday,22:05,22,0,0,0,0,Clear,College Road Stop,14,5,57,17,9,3,17,9,63,100.0,62,98.41,HIGH,HIGH,26.98,6
AP0105,Kakinada-Vijayawada,Volvo AC,Hyderabad,2024-12-12,57,11,20.0,343.45,970.45,10674.94,66.74,December,Thursday,19:50,19,1,0,0,1,Hot,Main Road Stop,16,10,11,14,11,3,14,11,19,33.33,22,38.6,LOW,LOW,24.56,46
AP0106,Hyderabad-Vijayawada,Super Luxury,Visakhapatnam,2024-12-09,45,32,72.76,234.55,431.19,13797.99,52.63,December,Monday,18:15,18,1,0,0,0,Clear,Central Bus Station,18,10,32,18,13,3,18,13,42,93.33,45,100.0,HIGH,HIGH,40.0,13
AP0107,Hyderabad-Vijayawada,Ordinary,Guntur,2024-03-24,59,54,91.9,259.74,397.92,21487.49,52.86,March,Sunday,13:45,13,0,1,0,0,Clear,Market Stop,24,20,54,9,3,4,9,3,53,89.83,51,86.44,HIGH,HIGH,15.25,5
AP0108,Rajahmundry-Hyderabad,Ordinary,Tirupati,2024-08-11,55,39,72.53,292.17,186.07,7256.78,77.47,August,Sunday,12:05,12,0,1,0,0,Clear,College Road Stop,6,5,39,21,4,3,21,4,40,72.73,47,85.45,MODERATE,HIGH,38.18,16
AP0109,Kadapa-Hyderabad,Semi-Sleeper,Nellore,2024-10-12,59,41,70.06,292.63,357.98,14677.03,72.03,October,Saturday,09:15,9,1,1,0,0,Clear,Market Stop,18,10,41,23,7,4,23,7,44,74.58,53,89.83,MODERATE,HIGH,38.98,18
AP0110,Nellore-Chennai,Super Luxury,Vijayawada,2024-04-23,49,19,39.99,84.9,756.0,14363.98,15.8,April,Tuesday,21:15,21,0,0,0,0,Clear,Main Road Stop,25,20,19,5,5,2,5,5,22,44.9,27,55.1,LOW,LOW,10.2,30
AP0111,Ongole-Hyderabad,Semi-Sleeper,Visakhapatnam,2024-09-22,55,38,69.43,360.97,222.58,8458.23,82.93,September,Sunday,13:15,13,0,1,0,0,Cloudy,Central Bus Station,18,10,38,9,7,3,9,7,42,76.36,37,67.27,MODERATE,MODERATE,16.36,17
AP0112,Kakinada-Vijayawada,Super Luxury,Kurnool,2024-12-14,53,33,62.5,398.53,812.24,26804.07,102.66,December,Saturday,11:40,11,0,1,0,0,Clear,College Road Stop,10,30,33,21,3,2,21,3,34,64.15,42,79.25,MODERATE,MODERATE,39.62,20
AP0113,Nellore-Chennai,Ordinary,Hyderabad,2024-09-05,63,28,45.43,607.14,193.64,5421.99,131.44,September,Thursday,12:50,12,0,0,0,0,Cloudy,City Center Stop,4,30,28,16,11,6,16,11,33,52.38,30,47.62,LOW,LOW,25.4,35
AP0114,Eluru-Hyderabad,Sleeper,Visakhapatnam,2024-06-13,40,35,89.67,474.98,725.78,25402.26,98.21,June,Thursday,15:50,15,0,0,0,0,Rainy,College Road Stop,18,10,35,8,7,2,8,7,40,100.0,34,85.0,HIGH,HIGH,20.0,5
AP0115,Guntur-Hyderabad,Sleeper,Kurnool,2024-03-25,44,30,70.36,486.32,806.76,24202.75,95.06,March,Monday,10:40,10,0,0,0,0,Cloudy,Railway Station Stop,22,15,30,10,10,5,10,10,35,79.55,36,81.82,MODERATE,HIGH,22.73,14
AP0116,Hyderabad-Tirupati,Sleeper,Visakhapatnam,2024-01-11,40,40,100.0,555.68,399.44,15977.59,108.99,January,Thursday,20:10,20,0,0,0,0,Cloudy,College Road Stop,18,10,40,11,3,3,11,3,40,100.0,35,87.5,HIGH,HIGH,27.5,0
AP0117,Kakinada-Vijayawada,Express,Visakhapatnam,2024-08-13,55,39,72.12,468.52,244.34,9529.15,118.19,August,Tuesday,19:55,19,1,0,1,0,Clear,Market Stop,30,10,39,21,9,4,21,9,44,80.0,47,85.45,HIGH,HIGH,38.18,16
AP0118,Vijayawada-Tirupati,Volvo AC,Visakhapatnam,2024-01-09,49,29,59.38,577.85,994.36,28836.57,254.25,January,Tuesday,18:30,18,1,0,0,0,Clear,Central Bus Station,19,20,29,10,5,8,10,5,26,53.06,29,59.18,LOW,LOW,20.41,20
AP0119,Nellore-Chennai,Express,Guntur,2024-08-02,59,29,50.61,221.16,264.17,7660.79,48.28,August,Friday,13:30,13,0,0,0,0,Clear,Market Stop,17,10,29,8,8,9,8,8,28,47.46,35,59.32,LOW,LOW,13.56,30
AP0120,Vijayawada-Tirupati,Super Luxury,Kurnool,2024-03-16,45,31,71.04,343.1,355.56,11022.39,140.76,March,Saturday,16:40,16,0,1,1,0,Hot,College Road Stop,4,5,31,24,14,3,24,14,42,93.33,44,97.78,HIGH,HIGH,53.33,14
AP0121,Kurnool-Hyderabad,Sleeper,Vijayawada,2024-09-24,44,28,65.31,375.6,623.64,17461.95,71.05,September,Tuesday,15:45,15,0,0,0,0,Cloudy,Railway Station Stop,18,10,28,10,7,0,10,7,35,79.55,37,84.09,MODERATE,HIGH,22.73,16
AP0122,Kadapa-Hyderabad,Ordinary,Guntur,2024-11-05,59,32,55.81,164.52,102.73,3287.36,44.37,November,Tuesday,16:55,16,0,0,0,0,Clear,City Center Stop,7,30,32,11,7,8,11,7,31,52.54,26,44.07,LOW,LOW,18.64,27
AP0123,Anantapur-Bangalore,Ordinary,Visakhapatnam,2024-06-12,55,30,55.55,197.6,261.78,7853.3,51.17,June,Wednesday,08:30,8,1,0,0,0,Clear,City Center Stop,23,10,30,21,11,2,21,11,39,70.91,39,70.91,MODERATE,MODERATE,38.18,25
AP0124,Hyderabad-Vijayawada,Super Luxury,Nellore,2024-03-09,53,40,76.99,282.4,681.15,27246.01,60.76,March,Saturday,13:35,13,0,1,0,0,Rainy,Main Road Stop,7,10,40,27,12,1,27,12,51,96.23,53,100.0,HIGH,HIGH,50.94,13
AP0125,Nellore-Chennai,Ordinary,Vijayawada,2024-03-13,59,36,62.44,301.99,203.95,7342.16,47.64,March,Wednesday,07:40,7,1,0,0,0,Cloudy,Central Bus Station,28,20,36,20,5,2,20,5,39,66.1,43,72.88,MODERATE,MODERATE,33.9,23
AP0126,Rajahmundry-Hyderabad,Ordinary,Hyderabad,2024-08-16,59,43,74.29,270.3,408.0,17544.09,60.89,August,Friday,14:15,14,0,0,0,0,Cloudy,Main Road Stop,11,5,43,19,7,3,19,7,47,79.66,51,86.44,MODERATE,HIGH,32.2,16
AP0127,Chittoor-Bangalore,Volvo AC,Visakhapatnam,2024-10-31,57,16,28.6,448.57,924.36,14789.79,111.46,October,Thursday,12:15,12,0,0,0,0,Rainy,City Center Stop,15,10,16,10,6,1,10,6,21,36.84,23,40.35,LOW,LOW,17.54,41
AP0128,Kadapa-Hyderabad,Ordinary,Vijayawada,2024-07-16,59,59,100.0,478.45,267.4,15776.64,94.72,July,Tuesday,10:35,10,0,0,0,0,Cloudy,College Road Stop,7,5,59,10,3,3,10,3,59,100.0,57,96.61,HIGH,HIGH,16.95,0
AP0129,Nellore-Chennai,Ordinary,Vijayawada,2024-10-14,59,34,58.84,364.49,127.88,4347.78,86.91,October,Monday,09:00,9,1,0,0,0,Cloudy,Central Bus Station,8,30,34,20,11,4,20,11,41,69.49,47,79.66,MODERATE,MODERATE,33.9,25
AP0130,Kakinada-Vijayawada,Ordinary,Nellore,2024-11-10,63,63,100.0,394.66,149.92,9444.98,91.16,November,Sunday,15:15,15,0,1,0,0,Clear,Central Bus Station,28,30,63,7,3,3,7,3,63,100.0,62,98.41,HIGH,HIGH,11.11,0
AP0131,Kurnool-Hyderabad,Sleeper,Vijayawada,2024-04-17,44,15,34.31,359.61,944.19,14162.91,87.07,April,Wednesday,10:40,10,0,0,0,0,Clear,Railway Station Stop,10,20,15,11,11,1,11,11,25,56.82,20,45.45,LOW,LOW,25.0,29
AP0132,Chittoor-Bangalore,Sleeper,Vijayawada,2024-01-15,40,32,80.27,323.9,714.34,22858.83,70.29,January,Monday,21:55,21,0,0,0,0,Hot,Railway Station Stop,17,10,32,17,8,6,17,8,34,85.0,34,85.0,HIGH,HIGH,42.5,8
AP0133,Nellore-Chennai,Ordinary,Tirupati,2024-04-17,59,47,80.87,85.27,197.95,9303.8,16.77,April,Wednesday,15:30,15,0,0,0,0,Cloudy,City Center Stop,30,20,47,7,7,4,7,7,50,84.75,59,100.0,HIGH,HIGH,11.86,12
AP0134,Ongole-Hyderabad,Express,Nellore,2024-04-05,63,47,74.7,358.23,425.62,20003.96,66.93,April,Friday,12:20,12,0,0,0,0,Clear,College Road Stop,20,20,47,12,9,3,12,9,53,84.13,51,80.95,HIGH,HIGH,19.05,16
AP0135,Hyderabad-Tirupati,Super Luxury,Nellore,2024-12-24,53,34,65.24,529.85,989.66,33648.29,122.1,December,Tuesday,15:25,15,0,0,0,0,Cloudy,Main Road Stop,4,30,34,16,8,4,16,8,38,71.7,49,92.45,MODERATE,HIGH,30.19,19
AP0136,Vijayawada-Visakhapatnam,Sleeper,Hyderabad,2024-05-25,40,21,54.36,428.62,624.37,13111.69,103.58,May,Saturday,06:40,6,0,1,0,0,Clear,Central Bus Station,13,5,21,7,7,1,7,7,27,67.5,36,90.0,MODERATE,HIGH,17.5,19
AP0137,Ongole-Hyderabad,Sleeper,Hyderabad,2024-12-09,44,31,71.25,156.63,782.81,24267.22,44.32,December,Monday,22:30,22,0,0,0,0,Rainy,Railway Station Stop,13,20,31,21,7,7,21,7,31,70.45,34,77.27,MODERATE,MODERATE,47.73,13
AP0138,Vijayawada-Visakhapatnam,Volvo AC,Visakhapatnam,2024-11-28,57,24,43.49,345.05,766.86,18404.53,68.46,November,Thursday,14:00,14,0,0,0,0,Clear,Railway Station Stop,10,5,24,12,3,6,12,3,21,36.84,31,54.39,LOW,LOW,21.05,33
AP0139,Hyderabad-Visakhapatnam,Ordinary,Nellore,2024-08-28,55,45,82.39,607.44,263.32,11849.23,148.19,August,Wednesday,19:30,19,1,0,0,0,Rainy,City Center Stop,9,15,45,21,7,5,21,7,47,85.45,49,89.09,HIGH,HIGH,38.18,10
AP0140,Kakinada-Vijayawada,Super Luxury,Kurnool,2024-03-02,53,44,83.88,492.05,677.29,29800.8,121.69,March,Saturday,08:20,8,1,1,0,0,Clear,Railway Station Stop,17,30,44,8,7,5,8,7,46,86.79,46,86.79,HIGH,HIGH,15.09,9
AP0141,Hyderabad-Vijayawada,Super Luxury,Visakhapatnam,2024-11-18,53,34,64.45,273.0,494.22,16803.43,50.55,November,Monday,14:40,14,0,0,0,0,Clear,Railway Station Stop,13,5,34,10,3,3,10,3,34,64.15,32,60.38,MODERATE,MODERATE,18.87,19
AP0142,Anantapur-Bangalore,Volvo AC,Guntur,2024-05-03,49,32,66.69,264.94,857.17,27429.54,57.8,May,Friday,14:50,14,0,0,0,0,Clear,Main Road Stop,11,5,32,14,8,6,14,8,34,69.39,37,75.51,MODERATE,MODERATE,28.57,17
AP0143,Eluru-Hyderabad,Semi-Sleeper,Visakhapatnam,2024-11-18,59,59,100.0,440.75,247.35,14593.64,97.32,November,Monday,21:55,21,0,0,0,0,Rainy,Central Bus Station,14,30,59,24,2,5,24,2,56,94.92,56,94.92,HIGH,HIGH,40.68,0
AP0144,Nellore-Chennai,Express,Visakhapatnam,2024-02-28,63,45,72.76,312.17,440.94,19842.36,63.23,February,Wednesday,15:35,15,0,0,0,0,Clear,City Center Stop,12,5,45,15,7,5,15,7,47,74.6,52,82.54,MODERATE,HIGH,23.81,18
AP0145,Anantapur-Bangalore,Ordinary,Guntur,2024-07-06,59,45,77.15,381.78,290.19,13058.7,95.53,July,Saturday,14:20,14,0,1,0,0,Clear,College Road Stop,9,20,45,19,9,5,19,9,49,83.05,54,91.53,HIGH,HIGH,32.2,14
AP0146,Kurnool-Hyderabad,Sleeper,Visakhapatnam,2024-12-28,44,36,83.34,333.29,692.51,24930.29,72.18,December,Saturday,12:25,12,0,1,0,0,Rainy,Central Bus Station,15,15,36,7,7,4,7,7,39,88.64,31,70.45,HIGH,MODERATE,15.91,8
AP0147,Vijayawada-Tirupati,Semi-Sleeper,Nellore,2024-08-11,59,30,52.13,268.92,279.49,8384.82,51.82,August,Sunday,12:10,12,0,1,0,0,Clear,College Road Stop,29,10,30,11,7,3,11,7,34,57.63,41,69.49,LOW,MODERATE,18.64,29
AP0148,Kadapa-Hyderabad,Semi-Sleeper,Visakhapatnam,2024-03-14,63,48,76.35,327.88,251.97,12094.63,70.48,March,Thursday,14:55,14,0,0,0,0,Clear,Market Stop,17,30,48,19,8,8,19,8,48,76.19,57,90.48,MODERATE,HIGH,30.16,15
AP0149,Rajahmundry-Hyderabad,Express,Nellore,2024-08-06,55,37,69.02,305.36,281.46,10413.95,65.59,August,Tuesday,13:50,13,0,0,0,0,Clear,Market Stop,19,30,37,7,6,3,7,6,40,72.73,43,78.18,MODERATE,MODERATE,12.73,18
AP0150,Hyderabad-Vijayawada,Volvo AC,Kurnool,2024-11-01,53,53,100.0,267.8,753.2,39919.7,58.19,November,Friday,06:50,6,0,0,0,0,Rainy,City Center Stop,30,10,53,20,1,1,20,1,53,100.0,43,81.13,HIGH,HIGH,37.74,0
AP0151,Ongole-Hyderabad,Sleeper,Tirupati,2024-02-02,36,29,80.66,287.09,599.39,17382.43,65.77,February,Friday,20:15,20,0,0,0,0,Clear,City Center Stop,20,5,29,16,8,6,16,8,31,86.11,36,100.0,HIGH,HIGH,44.44,7
AP0152,Guntur-Hyderabad,Super Luxury,Visakhapatnam,2024-04-08,49,49,100.0,417.83,516.72,25319.28,93.65,April,Monday,21:15,21,0,0,0,0,Clear,Main Road Stop,9,5,49,14,1,1,14,1,49,100.0,46,93.88,HIGH,HIGH,28.57,0
AP0153,Kadapa-Hyderabad,Ordinary,Nellore,2024-01-27,63,48,76.62,462.19,353.89,16986.85,83.3,January,Saturday,10:50,10,0,1,0,0,Clear,Main Road Stop,14,5,48,10,9,5,10,9,52,82.54,53,84.13,HIGH,HIGH,15.87,15
AP0154,Hyderabad-Tirupati,Ordinary,Kurnool,2024-02-27,55,31,57.8,503.83,232.21,7198.42,124.51,February,Tuesday,15:30,15,0,0,0,0,Clear,College Road Stop,16,30,31,6,6,0,6,6,37,67.27,44,80.0,MODERATE,HIGH,10.91,24
AP0155,Chittoor-Bangalore,Semi-Sleeper,Nellore,2024-09-27,55,40,72.8,224.85,187.58,7503.03,39.76,September,Friday,09:40,9,1,0,0,0,Clear,City Center Stop,16,15,40,31,8,1,31,8,47,85.45,49,89.09,HIGH,HIGH,56.36,15
AP0156,Chittoor-Bangalore,Super Luxury,Tirupati,2024-02-19,45,24,55.4,334.13,640.45,15370.81,94.1,February,Monday,17:25,17,1,0,0,0,Clear,Central Bus Station,7,20,24,24,15,4,24,15,35,77.78,39,86.67,MODERATE,HIGH,53.33,21
AP0157,Vijayawada-Visakhapatnam,Super Luxury,Guntur,2024-12-05,49,36,74.18,513.81,629.48,22661.21,90.13,December,Thursday,12:25,12,0,0,0,0,Clear,City Center Stop,5,10,36,14,8,4,14,8,40,81.63,43,87.76,HIGH,HIGH,28.57,13
AP0158,Vijayawada-Visakhapatnam,Ordinary,Kurnool,2024-12-09,59,29,50.71,190.86,204.09,5918.58,38.54,December,Monday,17:35,17,1,0,0,0,Clear,Market Stop,12,30,29,18,7,4,18,7,32,54.24,25,42.37,LOW,LOW,30.51,30
AP0159,Nellore-Chennai,Super Luxury,Guntur,2024-04-04,49,17,36.44,304.77,582.15,9896.56,119.01,April,Thursday,18:45,18,1,0,0,0,Rainy,Railway Station Stop,28,20,17,22,7,8,22,7,16,32.65,27,55.1,LOW,LOW,44.9,32
AP0160,Guntur-Hyderabad,Super Luxury,Guntur,2024-02-15,53,43,82.04,323.67,638.7,27464.08,77.48,February,Thursday,19:20,19,1,0,1,0,Clear,Central Bus Station,23,20,43,25,5,6,25,5,42,79.25,44,83.02,MODERATE,HIGH,47.17,10
AP0161,Eluru-Hyderabad,Semi-Sleeper,Kurnool,2024-10-15,59,34,57.8,370.84,201.24,6842.17,129.36,October,Tuesday,09:45,9,1,0,0,0,Clear,College Road Stop,26,15,34,22,10,5,22,10,39,66.1,39,66.1,MODERATE,MODERATE,37.29,25
AP0162,Rajahmundry-Hyderabad,Sleeper,Kurnool,2024-05-22,44,31,70.78,413.21,519.71,16110.96,111.17,May,Wednesday,21:10,21,0,0,0,0,Hot,College Road Stop,7,20,31,16,6,3,16,6,34,77.27,34,77.27,MODERATE,MODERATE,36.36,13
AP0163,Hyderabad-Visakhapatnam,Express,Nellore,2024-09-20,55,42,76.99,646.24,435.19,18277.94,135.02,September,Friday,11:20,11,0,0,0,0,Rainy,Railway Station Stop,14,15,42,9,6,7,9,6,41,74.55,44,80.0,MODERATE,HIGH,16.36,13
AP0164,Nellore-Chennai,Express,Tirupati,2024-07-26,63,51,81.78,561.58,342.05,17444.74,129.52,July,Friday,07:50,7,1,0,0,0,Cloudy,College Road Stop,19,10,51,11,6,4,11,6,53,84.13,53,84.13,HIGH,HIGH,17.46,12
AP0165,Vijayawada-Visakhapatnam,Semi-Sleeper,Vijayawada,2024-01-12,63,56,89.97,523.6,241.93,13548.31,112.4,January,Friday,15:55,15,0,0,0,0,Clear,City Center Stop,15,15,56,13,5,6,13,5,55,87.3,50,79.37,HIGH,MODERATE,20.63,7
AP0166,Kurnool-Hyderabad,Volvo AC,Guntur,2024-07-01,57,39,68.64,402.28,1273.71,49674.76,99.55,July,Monday,13:55,13,0,0,0,0,Clear,City Center Stop,14,10,39,2,2,4,2,2,37,64.91,35,61.4,MODERATE,MODERATE,3.51,18
AP0167,Hyderabad-Tirupati,Volvo AC,Vijayawada,2024-02-04,57,25,45.04,521.8,901.2,22529.96,105.38,February,Sunday,20:15,20,0,1,0,0,Clear,College Road Stop,13,30,25,10,7,2,10,7,30,52.63,37,64.91,LOW,MODERATE,17.54,32
AP0168,Kadapa-Hyderabad,Sleeper,Kurnool,2024-10-19,44,32,73.34,463.13,896.39,28684.43,108.2,October,Saturday,19:50,19,1,1,0,1,Clear,City Center Stop,4,20,32,22,11,3,22,11,40,90.91,43,97.73,HIGH,HIGH,50.0,12
AP0169,Vijayawada-Visakhapatnam,Volvo AC,Tirupati,2024-09-06,53,48,91.6,372.45,805.72,38674.53,69.78,September,Friday,12:55,12,0,0,1,0,Clear,College Road Stop,27,20,48,19,9,4,19,9,53,100.0,48,90.57,HIGH,HIGH,35.85,5
AP0170,Vijayawada-Tirupati,Express,Tirupati,2024-05-10,63,30,48.54,261.18,236.7,7101.14,76.6,May,Friday,22:55,22,0,0,0,0,Cloudy,College Road Stop,29,20,30,24,13,2,24,13,41,65.08,41,65.08,MODERATE,MODERATE,38.1,33
AP0171,Kadapa-Hyderabad,Express,Guntur,2024-11-29,59,47,80.94,294.97,337.44,15859.86,74.44,November,Friday,12:00,12,0,0,0,0,Clear,Railway Station Stop,5,15,47,0,0,7,0,0,40,67.8,45,76.27,MODERATE,MODERATE,0.0,12
AP0172,Hyderabad-Visakhapatnam,Sleeper,Guntur,2024-08-18,40,25,63.96,606.87,680.68,17017.03,113.43,August,Sunday,14:40,14,0,1,0,0,Cloudy,College Road Stop,14,30,25,26,10,1,26,10,34,85.0,32,80.0,HIGH,HIGH,65.0,15
AP0173,Rajahmundry-Hyderabad,Volvo AC,Vijayawada,2024-06-12,49,31,64.3,220.53,853.64,26462.94,40.62,June,Wednesday,12:55,12,0,0,0,0,Clear,Central Bus Station,17,10,31,11,11,8,11,11,34,69.39,38,77.55,MODERATE,MODERATE,22.45,18
AP0174,Kadapa-Hyderabad,Super Luxury,Vijayawada,2024-09-20,49,38,78.81,333.65,285.73,10857.6,93.1,September,Friday,21:45,21,0,0,0,0,Clear,Railway Station Stop,24,15,38,14,8,3,14,8,43,87.76,46,93.88,HIGH,HIGH,28.57,11
AP0175,Anantapur-Bangalore,Volvo AC,Hyderabad,2024-07-22,49,16,33.91,186.33,651.6,10425.54,34.1,July,Monday,10:10,10,0,0,0,0,Rainy,Market Stop,30,5,16,6,6,4,6,6,18,36.73,22,44.9,LOW,LOW,12.24,33
AP0176,Vijayawada-Tirupati,Ordinary,Hyderabad,2024-11-29,63,60,95.82,319.67,212.58,12754.98,66.55,November,Friday,07:45,7,1,0,0,0,Rainy,City Center Stop,14,10,60,28,6,3,28,6,63,100.0,63,100.0,HIGH,HIGH,44.44,3
AP0177,Hyderabad-Visakhapatnam,Ordinary,Nellore,2024-06-27,55,46,84.44,606.2,151.01,6946.58,124.77,June,Thursday,13:05,13,0,0,0,0,Clear,Central Bus Station,23,15,46,12,12,3,12,12,55,100.0,51,92.73,HIGH,HIGH,21.82,9
AP0178,Ongole-Hyderabad,Volvo AC,Vijayawada,2024-08-10,57,21,38.17,441.63,703.81,14780.03,92.45,August,Saturday,22:25,22,0,1,0,0,Cloudy,Railway Station Stop,29,15,21,12,8,4,12,8,25,43.86,24,42.11,LOW,LOW,21.05,36
AP0179,Nellore-Chennai,Super Luxury,Vijayawada,2024-01-08,53,10,20.0,256.15,664.18,6641.81,51.07,January,Monday,21:35,21,0,0,0,0,Clear,Main Road Stop,26,30,10,0,0,6,0,0,4,7.55,3,5.66,LOW,LOW,0.0,43
AP0180,Hyderabad-Visakhapatnam,Sleeper,Hyderabad,2024-10-16,40,32,82.26,606.19,570.26,18248.25,129.69,October,Wednesday,18:25,18,1,0,0,0,Clear,City Center Stop,11,20,32,20,9,1,20,9,40,100.0,40,100.0,HIGH,HIGH,50.0,8
AP0181,Hyderabad-Vijayawada,Express,Visakhapatnam,2024-03-16,55,55,100.0,277.76,396.91,21830.12,59.95,March,Saturday,21:40,21,0,1,0,0,Cloudy,City Center Stop,25,15,55,17,3,3,17,3,55,100.0,54,98.18,HIGH,HIGH,30.91,0
AP0182,Anantapur-Bangalore,Ordinary,Kurnool,2024-03-09,63,47,75.03,241.04,264.45,12429.23,41.52,March,Saturday,21:10,21,0,1,0,0,Clear,Main Road Stop,14,15,47,11,10,7,11,10,50,79.37,53,84.13,MODERATE,HIGH,17.46,16
AP0183,Rajahmundry-Hyderabad,Express,Kurnool,2024-11-19,55,39,71.21,323.8,500.51,19520.06,79.09,November,Tuesday,14:35,14,0,0,0,0,Clear,City Center Stop,3,20,39,19,9,3,19,9,45,81.82,46,83.64,HIGH,HIGH,34.55,16
AP0184,Hyderabad-Visakhapatnam,Sleeper,Kurnool,2024-05-08,40,22,56.59,625.8,914.1,20110.3,149.47,May,Wednesday,12:35,12,0,0,0,0,Clear,Market Stop,24,20,22,19,7,2,19,7,27,67.5,29,72.5,MODERATE,MODERATE,47.5,18
AP0185,Nellore-Chennai,Semi-Sleeper,Kurnool,2024-11-11,55,45,83.29,222.2,142.76,6424.1,69.76,November,Monday,19:35,19,1,0,0,0,Clear,City Center Stop,26,10,45,16,10,1,16,10,54,98.18,48,87.27,HIGH,HIGH,29.09,10
AP0186,Kadapa-Hyderabad,Ordinary,Hyderabad,2024-04-19,59,32,55.15,366.97,198.88,6364.26,93.14,April,Friday,17:15,17,1,0,0,0,Clear,College Road Stop,12,15,32,30,4,6,30,4,30,50.85,28,47.46,LOW,LOW,50.85,27
AP0187,Ongole-Hyderabad,Express,Vijayawada,2024-08-15,59,38,64.76,186.93,175.09,6653.44,40.32,August,Thursday,13:15,13,0,0,0,0,Clear,Central Bus Station,15,15,38,12,8,11,12,8,35,59.32,41,69.49,LOW,MODERATE,20.34,21
AP0188,Eluru-Hyderabad,Super Luxury,Nellore,2024-04-16,53,46,87.8,481.88,689.21,31703.8,105.46,April,Tuesday,09:15,9,1,0,0,0,Hot,Main Road Stop,13,5,46,20,7,6,20,7,47,88.68,46,86.79,HIGH,HIGH,37.74,7
AP0189,Kurnool-Hyderabad,Sleeper,Tirupati,2024-02-21,44,35,80.7,274.6,723.28,25314.63,64.23,February,Wednesday,18:25,18,1,0,0,0,Cloudy,Market Stop,6,30,35,21,11,2,21,11,44,100.0,44,100.0,HIGH,HIGH,47.73,9
AP0190,Ongole-Hyderabad,Super Luxury,Guntur,2024-03-17,49,46,95.88,501.45,626.98,28841.27,97.97,March,Sunday,12:35,12,0,1,0,0,Clear,Main Road Stop,30,15,46,12,8,7,12,8,47,95.92,48,97.96,HIGH,HIGH,24.49,3
AP0191,Vijayawada-Visakhapatnam,Express,Hyderabad,2024-11-07,59,36,61.26,295.97,294.14,10588.9,60.27,November,Thursday,21:20,21,0,0,0,0,Clear,Central Bus Station,3,10,36,0,0,4,0,0,32,54.24,33,55.93,LOW,LOW,0.0,23
AP0192,Hyderabad-Vijayawada,Express,Guntur,2024-02-16,55,40,73.87,282.16,539.74,21589.66,105.34,February,Friday,11:20,11,0,0,0,0,Cloudy,City Center Stop,18,20,40,11,4,7,11,4,37,67.27,37,67.27,MODERATE,MODERATE,20.0,15
AP0193,Anantapur-Bangalore,Sleeper,Nellore,2024-04-30,36,36,100.0,407.93,744.55,26803.79,75.15,April,Tuesday,09:15,9,1,0,0,0,Clear,City Center Stop,3,20,36,12,7,7,12,7,36,100.0,33,91.67,HIGH,HIGH,33.33,0
AP0194,Kadapa-Hyderabad,Express,Hyderabad,2024-06-15,59,38,64.49,419.27,474.72,18039.23,86.16,June,Saturday,20:10,20,0,1,0,0,Clear,Market Stop,22,30,38,22,7,5,22,7,40,67.8,35,59.32,MODERATE,LOW,37.29,21
